study_id,ecosystem/vegetation type,N addition (kg N ha-1 y-1),addition simplify,Fertilizer type,Fertilizer type simplify,Duration (days),Duration simplify,Species,Needle/broadleaf,C3/C4,Legume/non-legume,Deciduous/evergreen,Organ,Organ simplify 1,Organ simplify 2,mean_trt,mean_ctrl,Δ1,δ15N of fertilizer ‰,Δ2,,SD_trt,SD_ctrl,N_trt,N_ctrl,N,J,S,Hedages d,Vd,Vd*n,w',d',
30 ,herb,140.000 ,100-200,,,583 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.517 ,5.794 ,-1.278 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.9260 ,0.9758 ,72.2092,0.0138,-0.0267 ,
30 ,herb,140.000 ,100-200,,,63 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.797 ,0.088 ,0.709 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.0686 ,0.7618 ,56.3756,0.0177,0.0190 ,
30 ,herb,140.000 ,100-200,,,103 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.649 ,-0.029 ,0.679 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.0235 ,0.7540 ,55.7929,0.0179,0.0183 ,
30 ,herb,140.000 ,100-200,,,138 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.531 ,-0.412 ,0.943 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.4219 ,0.8352 ,61.8012,0.0162,0.0230 ,
30 ,herb,140.000 ,100-200,,,165 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.649 ,-0.265 ,0.914 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.3782 ,0.8250 ,61.0468,0.0164,0.0226 ,
30 ,herb,140.000 ,100-200,,,192 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.768 ,-0.118 ,0.885 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.3345 ,0.8151 ,60.3160,0.0166,0.0221 ,
30 ,herb,140.000 ,100-200,,,224 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.413 ,-0.912 ,0.498 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.7515 ,0.7137 ,52.8163,0.0189,0.0142 ,
30 ,herb,140.000 ,100-200,,,348 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.210 ,0.676 ,0.534 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.8049 ,0.7207 ,53.3282,0.0188,0.0151 ,
30 ,herb,140.000 ,100-200,,,403 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.236 ,-0.353 ,0.589 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.8882 ,0.7324 ,54.1978,0.0185,0.0164 ,
30 ,herb,140.000 ,100-200,,,445 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.266 ,-0.794 ,1.060 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.5978 ,0.8794 ,65.0767,0.0154,0.0246 ,
30 ,herb,140.000 ,100-200,,,476 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.354 ,-1.206 ,0.852 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.2840 ,0.8040 ,59.4995,0.0168,0.0216 ,
30 ,herb,140.000 ,100-200,,,507 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.325 ,-0.882 ,0.558 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.8407 ,0.7256 ,53.6919,0.0186,0.0157 ,
30 ,herb,140.000 ,100-200,,,548 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.886 ,-1.265 ,0.379 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.5715 ,0.6939 ,51.3478,0.0195,0.0111 ,
30 ,herb,140.000 ,100-200,,,583 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.590 ,-0.912 ,0.321 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.4845 ,0.6862 ,50.7809,0.0197,0.0095 ,
30 ,herb,280.000 ,>= 200,,,138 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.930 ,4.794 ,0.136 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.2047 ,0.6702 ,49.5917,0.0202,0.0041 ,
30 ,herb,280.000 ,>= 200,,,165 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.044 ,4.324 ,-0.279 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.4210 ,0.6814 ,50.4264,0.0198,-0.0083 ,
30 ,herb,280.000 ,>= 200,,,192 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.107 ,4.794 ,0.313 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.4717 ,0.6852 ,50.7056,0.0197,0.0093 ,
30 ,herb,280.000 ,>= 200,,,224 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,3.336 ,3.529 ,-0.194 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.2919 ,0.6738 ,49.8588,0.0201,-0.0059 ,
30 ,herb,280.000 ,>= 200,,,348 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.900 ,5.529 ,-0.629 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.9484 ,0.7416 ,54.8797,0.0182,-0.0173 ,
30 ,herb,280.000 ,>= 200,,,403 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,1.771 ,6.324 ,-4.552 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-6.8633 ,4.5920 ,339.8108,0.0029,-0.0202 ,
30 ,herb,280.000 ,>= 200,,,445 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.015 ,4.971 ,-0.956 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.4411 ,0.8397 ,62.1392,0.0161,-0.0232 ,
30 ,herb,280.000 ,>= 200,,,476 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,3.424 ,4.647 ,-1.223 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.8434 ,0.9498 ,70.2887,0.0142,-0.0262 ,
30 ,herb,280.000 ,>= 200,,,507 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.963 ,6.529 ,-0.566 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-0.8538 ,0.7274 ,53.8286,0.0186,-0.0159 ,
30 ,herb,280.000 ,>= 200,,,548 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,5.520 ,7.088 ,-1.568 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-2.3639 ,1.1323 ,83.7927,0.0119,-0.0282 ,
30 ,herb,280.000 ,>= 200,,,583 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,4.812 ,5.794 ,-0.982 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,-1.4810 ,0.8494 ,62.8586,0.0159,-0.0236 ,
30 ,herb,280.000 ,>= 200,,,138 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,2.539 ,-0.412 ,2.951 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,4.4483 ,2.3156 ,171.3571,0.0058,0.0260 ,
30 ,herb,280.000 ,>= 200,,,165 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,2.303 ,-0.265 ,2.567 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,3.8706 ,1.9151 ,141.7175,0.0071,0.0273 ,
30 ,herb,280.000 ,>= 200,,,192 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,3.956 ,-0.118 ,4.073 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,6.1412 ,3.8095 ,281.9045,0.0035,0.0218 ,
30 ,herb,280.000 ,>= 200,,,224 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.177 ,-0.912 ,1.089 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.6417 ,0.8913 ,65.9527,0.0152,0.0249 ,
30 ,herb,280.000 ,>= 200,,,348 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,1.122 ,0.676 ,0.445 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.6714 ,0.7042 ,52.1127,0.0192,0.0129 ,
30 ,herb,280.000 ,>= 200,,,403 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.089 ,-0.353 ,0.264 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,0.3986 ,0.6799 ,50.3131,0.0199,0.0079 ,
30 ,herb,280.000 ,>= 200,,,445 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.118 ,-0.794 ,0.912 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.3753 ,0.8243 ,60.9968,0.0164,0.0225 ,
30 ,herb,280.000 ,>= 200,,,476 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.413 ,-1.206 ,0.793 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.1950 ,0.7857 ,58.1388,0.0172,0.0206 ,
30 ,herb,280.000 ,>= 200,,,507 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.354 ,-0.882 ,1.237 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.8643 ,0.9563 ,70.7674,0.0141,0.0263 ,
30 ,herb,280.000 ,>= 200,,,548 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.236 ,-1.265 ,1.029 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.5507 ,0.8671 ,64.1619,0.0156,0.0242 ,
30 ,herb,280.000 ,>= 200,,,583 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,0.030 ,-0.912 ,0.941 ,,,,0.553 ,0.507 ,3.000 ,3.000 ,74.000 ,0.8000 ,0.5306 ,1.4191 ,0.8345 ,61.7525,0.0162,0.0230 ,
43 ,herb,200.000 ,>= 200,Urine,manure,14 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.113 ,1.087 ,-1.201 ,-1.000 ,0.201 ,6.157 ,1.329 ,0.839 ,4.000 ,4.000 ,10.000 ,0.8696 ,1.1112 ,-0.9395 ,0.5552 ,5.5517,0.1801,-0.1692 ,
43 ,herb,200.000 ,>= 200,Urine,manure,14 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.362 ,-0.910 ,0.548 ,-1.000 ,-1.548 ,,1.398 ,1.189 ,4.000 ,4.000 ,10.000 ,0.8696 ,1.2978 ,0.3670 ,0.5084 ,5.0842,0.1967,0.0722 ,
43 ,herb,400.000 ,>= 200,Urine,manure,14 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-4.775 ,1.087 ,-5.863 ,-1.000 ,4.863 ,,0.700 ,0.839 ,4.000 ,4.000 ,10.000 ,0.8696 ,0.7725 ,-6.5991 ,3.2218 ,32.2176,0.0310,-0.2048 ,
43 ,herb,400.000 ,>= 200,Urine,manure,14 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-1.108 ,-0.910 ,-0.198 ,-1.000 ,-0.802 ,,2.238 ,1.189 ,4.000 ,4.000 ,10.000 ,0.8696 ,1.7917 ,-0.0962 ,0.5006 ,5.0058,0.1998,-0.0192 ,
43 ,herb,800.000 ,>= 200,Urine,manure,14 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,-6.920 ,1.087 ,-8.007 ,-1.000 ,7.007 ,,0.909 ,0.839 ,4.000 ,4.000 ,10.000 ,0.8696 ,0.8749 ,-7.9577 ,4.4579 ,44.5785,0.0224,-0.1785 ,
43 ,herb,800.000 ,>= 200,Urine,manure,14 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-1.190 ,-0.910 ,-0.280 ,-1.000 ,-0.720 ,,1.049 ,1.189 ,4.000 ,4.000 ,10.000 ,0.8696 ,1.1210 ,-0.2170 ,0.5029 ,5.0294,0.1988,-0.0431 ,
43 ,herb,800.000 ,>= 200,Urine,manure,28 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.761 ,1.087 ,-0.326 ,-1.000 ,-0.674 ,,0.769 ,0.839 ,4.000 ,4.000 ,10.000 ,0.8696 ,0.8051 ,-0.3526 ,0.5078 ,5.0777,0.1969,-0.0694 ,
43 ,herb,800.000 ,>= 200,Urine,manure,28 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.572 ,-0.910 ,0.338 ,-1.000 ,-1.338 ,,1.259 ,1.189 ,4.000 ,4.000 ,10.000 ,0.8696 ,1.2244 ,0.2400 ,0.5036 ,5.0360,0.1986,0.0477 ,
43 ,herb,800.000 ,>= 200,Urine,manure,42 ,< 3 yr,Lolium perenne,,C3,non-N-fixing,perennial,shoot,shoot,above ground,1.798 ,1.087 ,0.711 ,-1.000 ,-1.711 ,,0.350 ,0.839 ,4.000 ,4.000 ,10.000 ,0.8696 ,0.6428 ,0.9618 ,0.5578 ,5.5781,0.1793,0.1724 ,
43 ,herb,800.000 ,>= 200,Urine,manure,42 ,< 3 yr,Trifolium repens L.,,C3,N-fixing,perennial,shoot,shoot,above ground,-0.164 ,-0.910 ,0.746 ,-1.000 ,-1.746 ,,0.560 ,1.189 ,4.000 ,4.000 ,10.000 ,0.8696 ,0.9291 ,0.6982 ,0.5305 ,5.3047,0.1885,0.1316 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,1.516 ,1.729 ,-0.213 ,-1.100 ,-0.887 ,1.134 ,1.843 ,1.013 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.4870 ,-0.1145 ,0.6678 ,22.7038,0.0440,-0.0050 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,4.859 ,3.770 ,1.089 ,-1.100 ,-2.189 ,,0.461 ,0.415 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.4382 ,1.9883 ,0.9961 ,33.8681,0.0295,0.0587 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,0.125 ,2.168 ,-2.044 ,-1.100 ,0.944 ,,0.551 ,1.654 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.2327 ,-1.3262 ,0.8132 ,27.6502,0.0362,-0.0480 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,-0.792 ,1.161 ,-1.953 ,-1.100 ,0.853 ,,1.371 ,1.005 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.2022 ,-1.2993 ,0.8073 ,27.4499,0.0364,-0.0473 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,0.505 ,1.941 ,-1.436 ,-1.100 ,0.336 ,,0.829 ,0.184 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.6006 ,-1.9129 ,0.9716 ,33.0347,0.0303,-0.0579 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,0.104 ,1.621 ,-1.517 ,-1.100 ,0.417 ,,0.415 ,1.336 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.9890 ,-1.2272 ,0.7922 ,26.9338,0.0371,-0.0456 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,-0.374 ,1.749 ,-2.123 ,-1.100 ,1.023 ,,0.965 ,1.424 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.2164 ,-1.3965 ,0.8292 ,28.1920,0.0355,-0.0495 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,-0.607 ,3.747 ,-4.354 ,-1.100 ,3.254 ,,1.691 ,1.874 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.7847 ,-1.9515 ,0.9840 ,33.4574,0.0299,-0.0583 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,stem,shoot,above ground,-0.412 ,2.568 ,-2.980 ,-1.100 ,1.880 ,,1.428 ,0.184 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.0181 ,-2.3417 ,1.1236 ,38.2032,0.0262,-0.0613 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,stem,shoot,above ground,-1.021 ,2.004 ,-3.025 ,-1.100 ,1.925 ,,1.332 ,0.230 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.9560 ,-2.5313 ,1.2006 ,40.8218,0.0245,-0.0620 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,stem,shoot,above ground,-0.422 ,2.744 ,-3.166 ,-1.100 ,2.066 ,,0.457 ,0.914 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.7226 ,-3.5054 ,1.6906 ,57.4820,0.0174,-0.0610 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,grain,grain,above ground,0.883 ,5.314 ,-4.431 ,-1.100 ,3.331 ,,1.516 ,0.368 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.1031 ,-3.2133 ,1.5271 ,51.9222,0.0193,-0.0619 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,grain,grain,above ground,0.580 ,4.116 ,-3.536 ,-1.100 ,2.436 ,,1.417 ,2.148 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.8194 ,-1.5546 ,0.8681 ,29.5142,0.0339,-0.0527 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,1.410 ,1.755 ,-0.346 ,-1.100 ,-0.754 ,,1.658 ,0.921 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.3414 ,-0.2062 ,0.6702 ,22.7871,0.0439,-0.0090 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,2.476 ,3.222 ,-0.746 ,-1.100 ,-0.354 ,,0.276 ,0.369 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.3258 ,-1.8318 ,0.9463 ,32.1742,0.0311,-0.0569 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,0.162 ,3.930 ,-3.768 ,-1.100 ,2.668 ,,0.965 ,0.505 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.7701 ,-3.9139 ,1.9432 ,66.0687,0.0151,-0.0592 ,
31 ,crop,180.000 ,100-200,Urea,urea,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,0.396 ,3.826 ,-3.430 ,-1.100 ,2.330 ,,1.417 ,1.965 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.7130 ,-1.6019 ,0.8805 ,29.9373,0.0334,-0.0535 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,7.181 ,1.729 ,5.452 ,11.700 ,6.248 ,,1.612 ,1.013 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.3466 ,3.2391 ,1.5410 ,52.3937,0.0191,0.0618 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,6.134 ,3.770 ,2.364 ,11.700 ,9.336 ,,1.106 ,0.415 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.8350 ,2.2653 ,1.0943 ,37.2067,0.0269,0.0609 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,4.792 ,2.168 ,2.624 ,11.700 ,9.076 ,,1.930 ,1.654 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.7970 ,1.1680 ,0.7803 ,26.5317,0.0377,0.0440 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,leaf,leaf,above ground,2.691 ,1.161 ,1.530 ,11.700 ,10.170 ,,0.229 ,1.005 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.7291 ,1.6793 ,0.9017 ,30.6563,0.0326,0.0548 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,6.809 ,1.941 ,4.867 ,11.700 ,6.833 ,,2.211 ,0.184 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.5689 ,2.4817 ,1.1799 ,40.1168,0.0249,0.0619 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,5.448 ,1.621 ,3.827 ,11.700 ,7.873 ,,0.276 ,1.336 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.9646 ,3.1743 ,1.5063 ,51.2158,0.0195,0.0620 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,4.956 ,1.749 ,3.207 ,11.700 ,8.493 ,,1.608 ,1.424 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.5189 ,1.6891 ,0.9044 ,30.7506,0.0325,0.0549 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,root,root,below ground,3.826 ,3.747 ,0.079 ,11.700 ,11.621 ,,0.411 ,1.874 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.3565 ,0.0467 ,0.6668 ,22.6728,0.0441,0.0021 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,stem,shoot,above ground,3.682 ,2.568 ,1.114 ,11.700 ,10.586 ,,1.198 ,0.184 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.8569 ,1.0404 ,0.7569 ,25.7336,0.0389,0.0404 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,stem,shoot,above ground,3.832 ,2.004 ,1.828 ,11.700 ,9.872 ,,1.838 ,0.230 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.3096 ,1.1165 ,0.7705 ,26.1986,0.0382,0.0426 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,stem,shoot,above ground,3.430 ,2.744 ,0.686 ,11.700 ,11.014 ,,0.274 ,0.914 ,3.000 ,3.000 ,34.000 ,0.8000 ,0.6748 ,0.8133 ,0.7218 ,24.5410,0.0407,0.0331 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,grain,grain,above ground,5.153 ,5.314 ,-0.162 ,11.700 ,11.862 ,,2.849 ,0.368 ,3.000 ,3.000 ,34.000 ,0.8000 ,2.0309 ,-0.0636 ,0.6670 ,22.6781,0.0441,-0.0028 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,grain,grain,above ground,4.248 ,4.116 ,0.132 ,11.700 ,11.568 ,,1.371 ,2.148 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.8018 ,0.0586 ,0.6670 ,22.6764,0.0441,0.0026 ,
31 ,crop,180.000 ,100-200,Compost,manure,4745 , > 10 yr,Triticum aestivum cv. Jinmai 1,,C3,non-N-fixing,biennial,whole plant,whole plant,whole plant,7.207 ,1.755 ,5.452 ,11.700 ,6.248 ,,1.474 ,0.921 ,3.000 ,3.000 ,34.000 ,0.8000 ,1.2292 ,3.5485 ,1.7160 ,58.3438,0.0171,0.0608 ,
