study_id,ecosystem_veg,N addition,addition simplify,Fertilizer type,Fertilizer type simplify,Duration_days,Duration simplify,Species,Needle_broadleaf,C3_C4,Legume_non-legume,Deciduous_evergreen,Organ,Organ simplify 1,Organ simplify 2,1,15N of fertilizer,2,NA,mean_trt,mean_ctrl,SD_trt,SD_ctrl,N_trt,N_ctrl,N,J,S,HedagesD,Vd,VdN,w,d
18,herb,150,100-200,NH4NO3,NH4NO3,NA,NA,plant,NA,NA,NA,NA,whole plant,whole plant,whole plant,1.293,0,-1.293,NA,2.465,1.172,0.15,0.11,3,3,22,0.8,0.1318,7.846,5.7966,127.5251,0.0078,0.0615
18,herb,195,100-200,NH4NO3,NH4NO3,NA,NA,plant,NA,NA,NA,NA,whole plant,whole plant,whole plant,2.796,0,-2.796,NA,3.968,1.172,0.13,0.11,3,3,22,0.8,0.1207,18.5352,29.2961,644.5138,0.0016,0.0288
20,herb,150,100-200,Urea,urea,730,< 3 yr,Poa pratensis,NA,C3,non-N-fixing,perennial,leaf,leaf,above ground,-1.41,NA,NA,NA,3.68,5.09,0.553,0.507,3,3,3,0.8,0.5306,-2.1258,1.0432,3.1297,0.3195,-0.6792
20,herb,150,100-200,Urea,urea,730,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,leaf,leaf,above ground,-5.27,NA,NA,NA,0.38,5.65,0.553,0.507,3,3,3,0.8,0.5306,-7.9453,5.9273,17.7819,0.0562,-0.4468
20,herb,150,100-200,Urea,urea,730,< 3 yr,Festuca valida,NA,C3,non-N-fixing,perennial,leaf,leaf,above ground,-3.9,NA,NA,NA,2.6,6.5,0.553,0.507,3,3,3,0.8,0.5306,-5.8798,3.5477,10.6431,0.094,-0.5525
23,herb,500,>= 200,Urine,manure,10,< 3 yr,herbages,NA,NA,NA,NA,shoot,shoot,above ground,-11.9,1.2,13.1,4,-10.8,1.1,1.039,0.346,3,3,3,0.8,0.7746,-12.2903,13.2542,39.7627,0.0251,-0.3091
23,herb,501,>= 200,Urine,manure,10,< 3 yr,herbages,NA,NA,NA,NA,root,root,below ground,2.5,1.2,-1.3,NA,4.5,2,1.559,0.866,3,3,3,0.8,1.261,1.5861,0.8763,2.6289,0.3804,0.6033
23,herb,502,>= 200,Urine,manure,10,< 3 yr,herbages,NA,NA,NA,NA,whole plant,whole plant,whole plant,1,1.2,0.2,NA,3,2,1.039,0.866,3,3,3,0.8,0.9566,0.8363,0.725,2.1749,0.4598,0.3845
25,herb,50,< 100,NH4NO3,NH4NO3,2555,3-10 yr,Maianthemum canadense,NA,C3,non-N-fixing,perennial,leaf,leaf,above ground,6.226,0,-6.226,-6.316,5.049,-1.177,0.439,0.507,4,4,2,0.8696,0.4745,11.4104,8.6374,17.2748,0.0579,0.6605
25,herb,150,100-200,NH4NO3,NH4NO3,2555,3-10 yr,Trientalis borealis,NA,C3,non-N-fixing,perennial,leaf,leaf,above ground,6.406,0,-6.406,NA,4.038,-2.368,1.317,0.507,4,4,2,0.8696,0.998,5.5811,2.4468,4.8936,0.2043,1.1405
26,herb,60,< 100,NH4NO3,NH4NO3,NA,NA,Lolium perenne L.,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.65,-0.44,-1.09,-1.09,6.19,5.54,1.31,0.15,3,3,1,0.8,0.9324,0.5577,0.6926,0.6926,1.4439,0.8053
28,herb,32,< 100,Urea,urea,5475, > 10 yr,Deschampsia flexuosa ,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,1.996,-10.8,-12.796,-12.878,-0.008,-2.004,0.985,0.358,2,2,6,0.5714,0.7411,1.5391,1.2961,7.7767,0.1286,0.1979
28,herb,48,< 100,Urea,urea,5475, > 10 yr,Deschampsia flexuosa ,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.484,-10.8,-11.284,NA,-1.52,-2.004,0.048,0.358,2,2,6,0.5714,0.2554,1.0816,1.1462,6.8775,0.1454,0.1573
28,herb,64,< 100,Urea,urea,5475, > 10 yr,Deschampsia flexuosa ,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,1.492,-10.8,-12.292,NA,-0.512,-2.004,0.131,0.358,2,2,6,0.5714,0.2695,3.1628,2.2504,13.5024,0.0741,0.2342
28,herb,96,< 100,Urea,urea,5475, > 10 yr,Deschampsia flexuosa ,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,2,-10.8,-12.8,NA,-0.004,-2.004,0.179,0.358,2,2,6,0.5714,0.283,4.0381,3.0383,18.2299,0.0549,0.2215
28,herb,128,100-200,Urea,urea,5475, > 10 yr,Deschampsia flexuosa ,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,2.901,-10.8,-13.701,NA,0.897,-2.004,0.22,0.358,2,2,6,0.5714,0.2973,5.5764,4.887,29.3223,0.0341,0.1902
28,herb,160,100-200,Urea,urea,5475, > 10 yr,Deschampsia flexuosa ,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,3.595,-10.8,-14.395,NA,1.591,-2.004,0.055,0.358,2,2,6,0.5714,0.2561,8.0204,9.0409,54.2455,0.0184,0.1479
30,herb,86,< 100,NA,NA,63,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.382,NA,NA,NA,4.588,4.971,0.553,0.507,3,3,74,0.8,0.5306,-0.5764,0.6944,51.3825,0.0195,-0.0112
30,herb,86,< 100,NA,NA,103,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.412,NA,NA,NA,5.853,5.441,0.553,0.507,3,3,74,0.8,0.5306,0.6208,0.6988,51.7098,0.0193,0.012
30,herb,86,< 100,NA,NA,138,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.706,NA,NA,NA,5.5,4.794,0.553,0.507,3,3,74,0.8,0.5306,1.0642,0.761,56.3174,0.0178,0.0189
30,herb,86,< 100,NA,NA,165,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.941,NA,NA,NA,5.265,4.324,0.553,0.507,3,3,74,0.8,0.5306,1.419,0.8345,61.7497,0.0162,0.023
30,herb,86,< 100,NA,NA,192,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.382,NA,NA,NA,5.176,4.794,0.553,0.507,3,3,74,0.8,0.5306,0.5764,0.6944,51.3825,0.0195,0.0112
30,herb,86,< 100,NA,NA,224,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,1.618,NA,NA,NA,5.147,3.529,0.553,0.507,3,3,74,0.8,0.5306,2.4388,1.1623,86.0124,0.0116,0.0284
30,herb,86,< 100,NA,NA,348,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.353,NA,NA,NA,5.176,5.529,0.553,0.507,3,3,74,0.8,0.5306,-0.5321,0.6903,51.0794,0.0196,-0.0104
30,herb,86,< 100,NA,NA,403,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.853,NA,NA,NA,5.471,6.324,0.553,0.507,3,3,74,0.8,0.5306,-1.2859,0.8045,59.5306,0.0168,-0.0216
30,herb,86,< 100,NA,NA,445,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.941,NA,NA,NA,4.029,4.971,0.553,0.507,3,3,74,0.8,0.5306,-1.419,0.8345,61.7497,0.0162,-0.023
30,herb,86,< 100,NA,NA,476,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.265,NA,NA,NA,4.912,4.647,0.553,0.507,3,3,74,0.8,0.5306,0.3991,0.6799,50.3154,0.0199,0.0079
30,herb,86,< 100,NA,NA,507,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.382,NA,NA,NA,6.147,6.529,0.553,0.507,3,3,74,0.8,0.5306,-0.5764,0.6944,51.3825,0.0195,-0.0112
30,herb,86,< 100,NA,NA,548,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.647,NA,NA,NA,6.441,7.088,0.553,0.507,3,3,74,0.8,0.5306,-0.9755,0.746,55.202,0.0181,-0.0177
30,herb,86,< 100,NA,NA,583,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.353,NA,NA,NA,5.441,5.794,0.553,0.507,3,3,74,0.8,0.5306,-0.5321,0.6903,51.0794,0.0196,-0.0104
30,herb,86,< 100,NA,NA,63,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.765,NA,NA,NA,1.853,0.088,0.553,0.507,3,3,74,0.8,0.5306,2.6605,1.2565,92.9842,0.0108,0.0286
30,herb,86,< 100,NA,NA,103,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.147,NA,NA,NA,1.118,-0.029,0.553,0.507,3,3,74,0.8,0.5306,1.7294,0.9159,67.7759,0.0148,0.0255
30,herb,86,< 100,NA,NA,138,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.676,NA,NA,NA,0.265,-0.412,0.553,0.507,3,3,74,0.8,0.5306,1.0199,0.7533,55.7476,0.0179,0.0183
30,herb,86,< 100,NA,NA,165,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.382,NA,NA,NA,1.118,-0.265,0.553,0.507,3,3,74,0.8,0.5306,2.0841,1.0286,76.1181,0.0131,0.0274
30,herb,86,< 100,NA,NA,192,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.176,NA,NA,NA,0.059,-0.118,0.553,0.507,3,3,74,0.8,0.5306,0.2661,0.6726,49.7698,0.0201,0.0053
30,herb,86,< 100,NA,NA,224,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.735,NA,NA,NA,-0.176,-0.912,0.553,0.507,3,3,74,0.8,0.5306,1.1086,0.7691,56.9116,0.0176,0.0195
30,herb,86,< 100,NA,NA,348,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.588,NA,NA,NA,1.265,0.676,0.553,0.507,3,3,74,0.8,0.5306,0.8869,0.7322,54.1835,0.0185,0.0164
30,herb,86,< 100,NA,NA,403,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.529,NA,NA,NA,1.176,-0.353,0.553,0.507,3,3,74,0.8,0.5306,2.3058,1.1097,82.12,0.0122,0.0281
30,herb,86,< 100,NA,NA,445,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.118,NA,NA,NA,-0.676,-0.794,0.553,0.507,3,3,74,0.8,0.5306,0.1774,0.6693,49.5273,0.0202,0.0036
30,herb,86,< 100,NA,NA,476,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.647,NA,NA,NA,-0.559,-1.206,0.553,0.507,3,3,74,0.8,0.5306,0.9755,0.746,55.2019,0.0181,0.0177
30,herb,86,< 100,NA,NA,507,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.294,NA,NA,NA,-0.588,-0.882,0.553,0.507,3,3,74,0.8,0.5306,0.4434,0.6831,50.5459,0.0198,0.0088
30,herb,86,< 100,NA,NA,548,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.324,NA,NA,NA,-0.941,-1.265,0.553,0.507,3,3,74,0.8,0.5306,0.4878,0.6865,50.8005,0.0197,0.0096
30,herb,86,< 100,NA,NA,583,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.118,NA,NA,NA,-0.794,-0.912,0.553,0.507,3,3,74,0.8,0.5306,0.1774,0.6693,49.5273,0.0202,0.0036
30,herb,140,100-200,NA,NA,63,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-2.255,NA,NA,NA,2.716,4.971,0.553,0.507,3,3,74,0.8,0.5306,-3.3993,1.6296,120.5914,0.0083,-0.0282
30,herb,140,100-200,NA,NA,103,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.393,NA,NA,NA,5.048,5.441,0.553,0.507,3,3,74,0.8,0.5306,-0.5928,0.696,51.5005,0.0194,-0.0115
30,herb,140,100-200,NA,NA,138,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.218,NA,NA,NA,4.576,4.794,0.553,0.507,3,3,74,0.8,0.5306,-0.3294,0.6757,50.0023,0.02,-0.0066
30,herb,140,100-200,NA,NA,165,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.4,NA,NA,NA,4.723,4.324,0.553,0.507,3,3,74,0.8,0.5306,0.6026,0.6969,51.5729,0.0194,0.0117
30,herb,140,100-200,NA,NA,192,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.278,NA,NA,NA,4.517,4.794,0.553,0.507,3,3,74,0.8,0.5306,-0.4184,0.6813,50.4128,0.0198,-0.0083
30,herb,140,100-200,NA,NA,224,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.19,NA,NA,NA,3.72,3.529,0.553,0.507,3,3,74,0.8,0.5306,0.2867,0.6735,49.8401,0.0201,0.0058
30,herb,140,100-200,NA,NA,348,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.629,NA,NA,NA,4.9,5.529,0.553,0.507,3,3,74,0.8,0.5306,-0.9484,0.7416,54.8797,0.0182,-0.0173
30,herb,140,100-200,NA,NA,403,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-3.49,NA,NA,NA,2.834,6.324,0.553,0.507,3,3,74,0.8,0.5306,-5.261,2.9732,220.0183,0.0045,-0.0239
30,herb,140,100-200,NA,NA,445,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.188,NA,NA,NA,4.782,4.971,0.553,0.507,3,3,74,0.8,0.5306,-0.2839,0.6734,49.8303,0.0201,-0.0057
30,herb,140,100-200,NA,NA,476,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.047,NA,NA,NA,4.694,4.647,0.553,0.507,3,3,74,0.8,0.5306,0.0704,0.6671,49.3639,0.0203,0.0014
30,herb,140,100-200,NA,NA,507,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-1.068,NA,NA,NA,5.461,6.529,0.553,0.507,3,3,74,0.8,0.5306,-1.6104,0.8828,65.326,0.0153,-0.0247
30,herb,140,100-200,NA,NA,548,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.978,NA,NA,NA,6.111,7.088,0.553,0.507,3,3,74,0.8,0.5306,-1.4738,0.8477,62.7276,0.0159,-0.0235
30,herb,140,100-200,NA,NA,583,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-1.278,NA,NA,NA,4.517,5.794,0.553,0.507,3,3,74,0.8,0.5306,-1.926,0.9758,72.2092,0.0138,-0.0267
30,herb,140,100-200,NA,NA,63,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.709,NA,NA,NA,0.797,0.088,0.553,0.507,3,3,74,0.8,0.5306,1.0686,0.7618,56.3756,0.0177,0.019
30,herb,140,100-200,NA,NA,103,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.679,NA,NA,NA,0.649,-0.029,0.553,0.507,3,3,74,0.8,0.5306,1.0235,0.754,55.7929,0.0179,0.0183
30,herb,140,100-200,NA,NA,138,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.943,NA,NA,NA,0.531,-0.412,0.553,0.507,3,3,74,0.8,0.5306,1.4219,0.8352,61.8012,0.0162,0.023
30,herb,140,100-200,NA,NA,165,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.914,NA,NA,NA,0.649,-0.265,0.553,0.507,3,3,74,0.8,0.5306,1.3782,0.825,61.0468,0.0164,0.0226
30,herb,140,100-200,NA,NA,192,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.885,NA,NA,NA,0.768,-0.118,0.553,0.507,3,3,74,0.8,0.5306,1.3345,0.8151,60.316,0.0166,0.0221
30,herb,140,100-200,NA,NA,224,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.498,NA,NA,NA,-0.413,-0.912,0.553,0.507,3,3,74,0.8,0.5306,0.7515,0.7137,52.8163,0.0189,0.0142
30,herb,140,100-200,NA,NA,348,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.534,NA,NA,NA,1.21,0.676,0.553,0.507,3,3,74,0.8,0.5306,0.8049,0.7207,53.3282,0.0188,0.0151
30,herb,140,100-200,NA,NA,403,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.589,NA,NA,NA,0.236,-0.353,0.553,0.507,3,3,74,0.8,0.5306,0.8882,0.7324,54.1978,0.0185,0.0164
30,herb,140,100-200,NA,NA,445,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.06,NA,NA,NA,0.266,-0.794,0.553,0.507,3,3,74,0.8,0.5306,1.5978,0.8794,65.0767,0.0154,0.0246
30,herb,140,100-200,NA,NA,476,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.852,NA,NA,NA,-0.354,-1.206,0.553,0.507,3,3,74,0.8,0.5306,1.284,0.804,59.4995,0.0168,0.0216
30,herb,140,100-200,NA,NA,507,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.558,NA,NA,NA,-0.325,-0.882,0.553,0.507,3,3,74,0.8,0.5306,0.8407,0.7256,53.6919,0.0186,0.0157
30,herb,140,100-200,NA,NA,548,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.379,NA,NA,NA,-0.886,-1.265,0.553,0.507,3,3,74,0.8,0.5306,0.5715,0.6939,51.3478,0.0195,0.0111
30,herb,140,100-200,NA,NA,583,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.321,NA,NA,NA,-0.59,-0.912,0.553,0.507,3,3,74,0.8,0.5306,0.4845,0.6862,50.7809,0.0197,0.0095
30,herb,280,>= 200,NA,NA,138,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.136,NA,NA,NA,4.93,4.794,0.553,0.507,3,3,74,0.8,0.5306,0.2047,0.6702,49.5917,0.0202,0.0041
30,herb,280,>= 200,NA,NA,165,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.279,NA,NA,NA,4.044,4.324,0.553,0.507,3,3,74,0.8,0.5306,-0.421,0.6814,50.4264,0.0198,-0.0083
30,herb,280,>= 200,NA,NA,192,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.313,NA,NA,NA,5.107,4.794,0.553,0.507,3,3,74,0.8,0.5306,0.4717,0.6852,50.7056,0.0197,0.0093
30,herb,280,>= 200,NA,NA,224,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.194,NA,NA,NA,3.336,3.529,0.553,0.507,3,3,74,0.8,0.5306,-0.2919,0.6738,49.8588,0.0201,-0.0059
30,herb,280,>= 200,NA,NA,348,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.629,NA,NA,NA,4.9,5.529,0.553,0.507,3,3,74,0.8,0.5306,-0.9484,0.7416,54.8797,0.0182,-0.0173
30,herb,280,>= 200,NA,NA,403,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-4.552,NA,NA,NA,1.771,6.324,0.553,0.507,3,3,74,0.8,0.5306,-6.8633,4.592,339.8108,0.0029,-0.0202
30,herb,280,>= 200,NA,NA,445,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.956,NA,NA,NA,4.015,4.971,0.553,0.507,3,3,74,0.8,0.5306,-1.4411,0.8397,62.1392,0.0161,-0.0232
30,herb,280,>= 200,NA,NA,476,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-1.223,NA,NA,NA,3.424,4.647,0.553,0.507,3,3,74,0.8,0.5306,-1.8434,0.9498,70.2887,0.0142,-0.0262
30,herb,280,>= 200,NA,NA,507,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.566,NA,NA,NA,5.963,6.529,0.553,0.507,3,3,74,0.8,0.5306,-0.8538,0.7274,53.8286,0.0186,-0.0159
30,herb,280,>= 200,NA,NA,548,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-1.568,NA,NA,NA,5.52,7.088,0.553,0.507,3,3,74,0.8,0.5306,-2.3639,1.1323,83.7927,0.0119,-0.0282
30,herb,280,>= 200,NA,NA,583,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.982,NA,NA,NA,4.812,5.794,0.553,0.507,3,3,74,0.8,0.5306,-1.481,0.8494,62.8586,0.0159,-0.0236
30,herb,280,>= 200,NA,NA,138,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,2.951,NA,NA,NA,2.539,-0.412,0.553,0.507,3,3,74,0.8,0.5306,4.4483,2.3156,171.3571,0.0058,0.026
30,herb,280,>= 200,NA,NA,165,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,2.567,NA,NA,NA,2.303,-0.265,0.553,0.507,3,3,74,0.8,0.5306,3.8706,1.9151,141.7175,0.0071,0.0273
30,herb,280,>= 200,NA,NA,192,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,4.073,NA,NA,NA,3.956,-0.118,0.553,0.507,3,3,74,0.8,0.5306,6.1412,3.8095,281.9045,0.0035,0.0218
30,herb,280,>= 200,NA,NA,224,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.089,NA,NA,NA,0.177,-0.912,0.553,0.507,3,3,74,0.8,0.5306,1.6417,0.8913,65.9527,0.0152,0.0249
30,herb,280,>= 200,NA,NA,348,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.445,NA,NA,NA,1.122,0.676,0.553,0.507,3,3,74,0.8,0.5306,0.6714,0.7042,52.1127,0.0192,0.0129
30,herb,280,>= 200,NA,NA,403,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.264,NA,NA,NA,-0.089,-0.353,0.553,0.507,3,3,74,0.8,0.5306,0.3986,0.6799,50.3131,0.0199,0.0079
30,herb,280,>= 200,NA,NA,445,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.912,NA,NA,NA,0.118,-0.794,0.553,0.507,3,3,74,0.8,0.5306,1.3753,0.8243,60.9968,0.0164,0.0225
30,herb,280,>= 200,NA,NA,476,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.793,NA,NA,NA,-0.413,-1.206,0.553,0.507,3,3,74,0.8,0.5306,1.195,0.7857,58.1388,0.0172,0.0206
30,herb,280,>= 200,NA,NA,507,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.237,NA,NA,NA,0.354,-0.882,0.553,0.507,3,3,74,0.8,0.5306,1.8643,0.9563,70.7674,0.0141,0.0263
30,herb,280,>= 200,NA,NA,548,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,1.029,NA,NA,NA,-0.236,-1.265,0.553,0.507,3,3,74,0.8,0.5306,1.5507,0.8671,64.1619,0.0156,0.0242
30,herb,280,>= 200,NA,NA,583,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.941,NA,NA,NA,0.03,-0.912,0.553,0.507,3,3,74,0.8,0.5306,1.4191,0.8345,61.7525,0.0162,0.023
43,herb,200,>= 200,Urine,manure,14,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-1.201,-1,0.201,6.157,-0.113,1.087,1.329,0.839,4,4,10,0.8696,1.1112,-0.9395,0.5552,5.5517,0.1801,-0.1692
43,herb,200,>= 200,Urine,manure,14,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.548,-1,-1.548,NA,-0.362,-0.91,1.398,1.189,4,4,10,0.8696,1.2978,0.367,0.5084,5.0842,0.1967,0.0722
43,herb,400,>= 200,Urine,manure,14,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-5.863,-1,4.863,NA,-4.775,1.087,0.7,0.839,4,4,10,0.8696,0.7725,-6.5991,3.2218,32.2176,0.031,-0.2048
43,herb,400,>= 200,Urine,manure,14,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,-0.198,-1,-0.802,NA,-1.108,-0.91,2.238,1.189,4,4,10,0.8696,1.7917,-0.0962,0.5006,5.0058,0.1998,-0.0192
43,herb,800,>= 200,Urine,manure,14,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-8.007,-1,7.007,NA,-6.92,1.087,0.909,0.839,4,4,10,0.8696,0.8749,-7.9577,4.4579,44.5785,0.0224,-0.1785
43,herb,800,>= 200,Urine,manure,14,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,-0.28,-1,-0.72,NA,-1.19,-0.91,1.049,1.189,4,4,10,0.8696,1.121,-0.217,0.5029,5.0294,0.1988,-0.0431
43,herb,800,>= 200,Urine,manure,28,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,-0.326,-1,-0.674,NA,0.761,1.087,0.769,0.839,4,4,10,0.8696,0.8051,-0.3526,0.5078,5.0777,0.1969,-0.0694
43,herb,800,>= 200,Urine,manure,28,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.338,-1,-1.338,NA,-0.572,-0.91,1.259,1.189,4,4,10,0.8696,1.2244,0.24,0.5036,5.036,0.1986,0.0477
43,herb,800,>= 200,Urine,manure,42,< 3 yr,Lolium perenne,NA,C3,non-N-fixing,perennial,shoot,shoot,above ground,0.711,-1,-1.711,NA,1.798,1.087,0.35,0.839,4,4,10,0.8696,0.6428,0.9618,0.5578,5.5781,0.1793,0.1724
43,herb,800,>= 200,Urine,manure,42,< 3 yr,Trifolium repens L.,NA,C3,N-fixing,perennial,shoot,shoot,above ground,0.746,-1,-1.746,NA,-0.164,-0.91,0.56,1.189,4,4,10,0.8696,0.9291,0.6982,0.5305,5.3047,0.1885,0.1316
